     55.00000000      8.40000001      0.40605934      0.40368455      0.10785798      0.03923789      0.01762379      0.00911002      0.00519923      0.00319274      0.00207410      0.00140882
     56.00000000      8.10000000      0.41150691      0.39493239      0.10908008      0.04011843      0.01810032      0.00937404      0.00535342      0.00328746      0.00213490      0.00144932
     56.00000000      8.20000000      0.40785237      0.40026798      0.10856299      0.03966437      0.01783881      0.00922281      0.00526189      0.00322940      0.00209651      0.00142301
     56.00000000      8.30000000      0.40422699      0.40555003      0.10804318      0.03921834      0.01758353      0.00907563      0.00517297      0.00317306      0.00205927      0.00139750
     57.00000000      8.10000000      0.40614659      0.40194387      0.10877115      0.03966152      0.01780754      0.00919339      0.00523855      0.00321154      0.00208287      0.00141250
     57.00000000      8.20000000      0.40250644      0.40726433      0.10823833      0.03920931      0.01754963      0.00904505      0.00514910      0.00315496      0.00204553      0.00138696
     58.00000000      8.10000000      0.40089438      0.40883076      0.10844389      0.03921079      0.01752200      0.00901822      0.00512758      0.00313838      0.00203282      0.00137715
     59.00000000      7.60000000      0.41425484      0.38830510      0.11088034      0.04113686      0.01859591      0.00962524      0.00548798      0.00336311      0.00217911      0.00147595
     59.00000000      7.70000000      0.41049245      0.39387905      0.11032947      0.04064468      0.01831155      0.00946087      0.00538869      0.00330030      0.00213769      0.00144764
     59.00000000      7.80000000      0.40676033      0.39939461      0.10977556      0.04016176      0.01803437      0.00930118      0.00529241      0.00323944      0.00209759      0.00142025
     59.00000000      7.90000001      0.40305873      0.40485218      0.10921904      0.03968786      0.01776413      0.00914597      0.00519900      0.00318047      0.00205876      0.00139374

     60.00000000      7.60000000      0.40913762      0.39503101      0.11059641      0.04068816      0.01830584      0.00944585      0.00537391      0.00328779      0.00212758      0.00143955
     60.00000000      7.70000000      0.40538864      0.40059038      0.11002926      0.04019796      0.01802531      0.00928455      0.00527683      0.00322654      0.00208726      0.00141205
     60.00000000      7.80000000      0.40167060      0.40609052      0.10945966      0.03971707      0.01775189      0.00912785      0.00518268      0.00316719      0.00204824      0.00138543
     61.00000000      7.60000000      0.40411754      0.40164475      0.11029461      0.04024511      0.01802264      0.00927168      0.00526355      0.00321512      0.00207794      0.00140454
     61.00000000      7.70000000      0.40038265      0.40718848      0.10971195      0.03975702      0.01774588      0.00911338      0.00516861      0.00315536      0.00203869      0.00137781
     62.00000000      7.60000000      0.39919206      0.40814877      0.10997631      0.03980774      0.01774609      0.00910253      0.00515675      0.00314495      0.00203011      0.00137086
     63.00000000      7.10000000      0.41336895      0.38605394      0.11267444      0.04194428      0.01893535      0.00977267      0.00555323      0.00339129      0.00218991      0.00147843
     63.00000000      7.20000000      0.40950304      0.39187980      0.11207307      0.04140968      0.01862752      0.00959552      0.00544672      0.00332422      0.00214588      0.00144847
     63.00000000      7.30000000      0.40566895      0.39764114      0.11146873      0.04088584      0.01832798      0.00942372      0.00534363      0.00325938      0.00210335      0.00141954
     63.00000000      7.40000001      0.40186689      0.40333858      0.11086191      0.04037248      0.01803641      0.00925704      0.00524380      0.00319665      0.00206223      0.00139159
     64.00000000      7.10000000      0.40855628      0.39242531      0.11240240      0.04150681      0.01865221      0.00959785      0.00544236      0.00331831      0.00214013      0.00144338
     64.00000000      7.20000000      0.40470325      0.39823641      0.11178468      0.04097443      0.01834843      0.00942391      0.00533814      0.00325285      0.00209724      0.00141425
     64.00000000      7.30000000      0.40088266      0.40398218      0.11116463      0.04045287      0.01805284      0.00925523      0.00523727      0.00318956      0.00205581      0.00138611
     65.00000000      7.10000000      0.40382911      0.39869739      0.11211387      0.04107455      0.01837543      0.00942787      0.00533493      0.00324778      0.00209210      0.00140962
     65.00000000      7.20000000      0.39998955      0.40449274      0.11148054      0.04054451      0.01807564      0.00925707      0.00523294      0.00318387      0.00205031      0.00138127

